head,relation,tail,label
dt_Q9UNQ0,drug,drug_5329102,1
dt_Q92887,drug,drug_5342,1
dt_Q9UNQ0,drug,drug_60825,1
dt_P08183,drug,drug_54746,1
dt_Q6NT16,drug,drug_1102,1
dt_P46059,drug,drug_137,1
dt_P08183,drug,drug_4416,1
dt_P08183,drug,drug_56959087,1
dt_P08183,drug,drug_54677972,1
dt_P08183,drug,drug_457193,1
dt_Q9UNQ0,drug,drug_4993,1
dt_Q9HAS3,drug,drug_5064,1
dt_P08183,drug,drug_5839,1
dt_O15244,drug,drug_3446,1
dt_Q8TD20,drug,drug_108223,1
dt_P08183,drug,drug_43725,1
dt_P33527,drug,drug_104842,1
dt_P08183,drug,drug_64139,1
dt_P08183,drug,drug_11949646,1
dt_P08183,drug,drug_9574768,1
dt_Q9UNQ0,drug,drug_60934,1
dt_Q9Y6L6,drug,drug_22624,1
dt_P08183,drug,drug_5351322,1
dt_O15438,drug,drug_185617,1
dt_Q9UBX3,drug,drug_1117,1
dt_P08183,drug,drug_5288826,1
dt_Q9UNQ0,drug,drug_3663,1
dt_P08183,drug,drug_4456,1
dt_P08183,drug,drug_5279,1
dt_O75751,drug,drug_3007,1
dt_P46721,drug,drug_11965427,1
dt_Q9UNQ0,drug,drug_3385,1
dt_Q9HAS3,drug,drug_135398508,1
dt_O95436,drug,drug_24203,1
dt_P08183,drug,drug_64987,1
dt_O15244,drug,drug_43805,1
dt_P08183,drug,drug_5757,1
dt_P54219,drug,drug_297812,1
dt_P33527,drug,drug_36314,1
dt_P08183,drug,drug_54841,1
dt_P08183,drug,drug_5745,1
dt_Q9NSD5,drug,drug_239,1
dt_O94911,drug,drug_23666345,1
dt_Q9UNQ0,drug,drug_11167602,1
dt_Q6YBV0,drug,drug_145742,1
dt_Q9UNQ0,drug,drug_11525740,1
dt_Q9Y6L6,drug,drug_3001028,1
dt_Q9UNQ0,drug,drug_11304743,1
dt_P08183,drug,drug_2585,1
dt_P08183,drug,drug_66828839,1
dt_P08183,drug,drug_57379345,1
dt_P08183,drug,drug_3955,1
dt_P08183,drug,drug_2307,1
dt_Q6NT16,drug,drug_1103,1
dt_P08183,drug,drug_3085416,1
dt_P08183,drug,drug_179344,1
dt_Q9UNQ0,drug,drug_119182,1
dt_Q9UNQ0,drug,drug_5362420,1
dt_Q9NPD5,drug,drug_6918204,1
dt_Q9NPD5,drug,drug_3255,1
dt_Q4U2R8,drug,drug_4021,1
dt_P08183,drug,drug_45110509,1
dt_P46059,drug,drug_5362124,1
dt_P08183,drug,drug_5284616,1
dt_Q9UNQ0,drug,drug_6842999,1
dt_Q9Y6L6,drug,drug_9870843,1
dt_Q9UNQ0,drug,drug_5881,1
dt_O15245,drug,drug_2784,1
dt_Q8NCS7,drug,drug_305,1
dt_P08183,drug,drug_5106,1
dt_Q14542,drug,drug_6256,1
dt_O75387,drug,drug_6140,1
dt_O95255,drug,drug_105111,1
dt_P08183,drug,drug_2663,1
dt_O15244,drug,drug_4054,1
dt_Q8WWT9,drug,drug_51,1
dt_P08183,drug,drug_6917875,1
dt_O15245,drug,drug_12681891,1
dt_Q9H310,drug,drug_222,1
dt_P08183,drug,drug_77993,1
dt_Q14916,drug,drug_1061,1
dt_P08183,drug,drug_72324,1
dt_Q92887,drug,drug_84691,1
dt_Q9UNQ0,drug,drug_3255,1
dt_Q9Y6L6,drug,drug_24873435,1
dt_Q92887,drug,drug_68770,1
dt_O94956,drug,drug_5339,1
dt_P08183,drug,drug_439530,1
dt_P46059,drug,drug_33613,1
dt_Q9Y694,drug,drug_2153,1
dt_P08183,drug,drug_4463,1
dt_P46721,drug,drug_22624,1
dt_O15440,drug,drug_60837,1
dt_Q96FL8,drug,drug_71329,1
dt_P46721,drug,drug_5819,1
dt_P48067,drug,drug_750,1
dt_Q16348,drug,drug_2610,1
dt_Q9NPD5,drug,drug_4112,1
dt_Q92887,drug,drug_5284639,1
dt_P08183,drug,drug_6450551,1
dt_Q9UNQ0,drug,drug_23700083,1
dt_P43003,drug,drug_33032,1
dt_P33527,drug,drug_60837,1
dt_Q99808,drug,drug_596,1
dt_Q9NPD5,drug,drug_2754,1
dt_Q9UNQ0,drug,drug_237,1
dt_Q9UIG8,drug,drug_3001028,1
dt_P08183,drug,drug_3696,1
dt_O75751,drug,drug_774,1
dt_Q9Y2C5,drug,drug_1061,1
dt_P08183,drug,drug_5523,1
dt_O15245,drug,drug_305,1
dt_Q8IY34,drug,drug_6274,1
dt_Q9Y694,drug,drug_2244,1
dt_P46721,drug,drug_4539,1
dt_Q9GZV3,drug,drug_80058,1
dt_O15439,drug,drug_60699,1
dt_P46721,drug,drug_5284631,1
dt_Q8TCC7,drug,drug_4766,1
dt_Q9UNQ0,drug,drug_24360,1
dt_Q9UNQ0,drug,drug_54675776,1
dt_Q9Y6L6,drug,drug_123631,1
dt_Q9NPD5,drug,drug_644241,1
dt_O15244,drug,drug_774,1
dt_P33527,drug,drug_4112,1
dt_O15439,drug,drug_65028,1
dt_Q8TCU3,drug,drug_33032,1
dt_P33527,drug,drug_84691,1
dt_Q92887,drug,drug_60837,1
dt_Q9HBR0,drug,drug_5960,1
dt_P33527,drug,drug_72474,1
dt_P33527,drug,drug_2771,1
dt_Q53GD3,drug,drug_305,1
dt_P08183,drug,drug_16220172,1
dt_O94956,drug,drug_104865,1
dt_O00476,drug,drug_2148,1
dt_P08183,drug,drug_2160,1
dt_Q9Y6L6,drug,drug_5281081,1
dt_P53985,drug,drug_60822,1
dt_O94956,drug,drug_11156438,1
dt_Q9UNQ0,drug,drug_219023,1
dt_P08183,drug,drug_2789,1
dt_O60706,drug,drug_5505,1
dt_P08183,drug,drug_1548953,1
dt_Q15758,drug,drug_23700083,1
dt_O95342,drug,drug_54687,1
dt_P08183,drug,drug_72519,1
dt_P08183,drug,drug_4893,1
dt_P08183,drug,drug_444,1
dt_O43868,drug,drug_6029,1
dt_Q86VL8,drug,drug_13597,1
dt_Q9NYB5,drug,drug_5819,1
dt_Q9NPD5,drug,drug_2100,1
dt_Q6ZQN7,drug,drug_22624,1
dt_P08183,drug,drug_64142,1
dt_Q99624,drug,drug_5961,1
dt_Q9UNQ0,drug,drug_5281081,1
dt_Q86VL8,drug,drug_23700083,1
dt_Q9NPD5,drug,drug_124886,1
dt_P08183,drug,drug_135565082,1
dt_Q9UNQ0,drug,drug_439530,1
dt_Q9UNQ0,drug,drug_4112,1
dt_Q99808,drug,drug_60961,1
dt_Q92887,drug,drug_6249,1
dt_Q9UNQ0,drug,drug_11103,1
dt_Q9UNQ0,drug,drug_10288191,1
dt_Q9Y694,drug,drug_5280360,1
dt_Q92887,drug,drug_216239,1
dt_Q8TCC7,drug,drug_2756,1
dt_Q92887,drug,drug_72276,1
dt_Q9Y6L6,drug,drug_5904,1
dt_Q9Y6L6,drug,drug_41781,1
dt_P08183,drug,drug_108000,1
dt_P08183,drug,drug_124087,1
dt_P08183,drug,drug_3372,1
dt_Q9Y694,drug,drug_135398748,1
dt_Q9UNQ0,drug,drug_71188,1
dt_Q8IWA5,drug,drug_305,1
dt_A1A5C7,drug,drug_5002,1
dt_O15245,drug,drug_2995,1
dt_P08183,drug,drug_5291,1
dt_Q92887,drug,drug_5339,1
dt_O15438,drug,drug_3488,1
dt_P46721,drug,drug_23666345,1
dt_O15245,drug,drug_5039,1
dt_Q92887,drug,drug_5281078,1
dt_P33527,drug,drug_11243969,1
dt_Q9UNQ0,drug,drug_3037,1
dt_P08183,drug,drug_3010818,1
dt_P08183,drug,drug_67505836,1
dt_Q8TCC7,drug,drug_4021,1
dt_O15431,drug,drug_84691,1
dt_Q9UNQ0,drug,drug_135398735,1
dt_P08183,drug,drug_636397,1
dt_O15439,drug,drug_472335,1
dt_Q9UNQ0,drug,drug_9574768,1
dt_P08183,drug,drug_56959,1
dt_P41440,drug,drug_4112,1
dt_P46721,drug,drug_2249,1
dt_Q05940,drug,drug_1206,1
dt_O94956,drug,drug_441290,1
dt_O15245,drug,drug_4369359,1
dt_Q7Z2H8,drug,drug_3448,1
dt_Q9UNQ0,drug,drug_31703,1
dt_Q99808,drug,drug_135398508,1
dt_Q92887,drug,drug_135398658,1
dt_P08183,drug,drug_2073,1
dt_O60779,drug,drug_4091,1
dt_Q9NSA0,drug,drug_1549000,1
dt_P57057,drug,drug_1061,1
dt_P08183,drug,drug_44472635,1
dt_P08183,drug,drug_213039,1
dt_P08183,drug,drug_21700,1
dt_Q7RTT9,drug,drug_5202,1
dt_O94956,drug,drug_135449332,1
dt_Q9UHI5,drug,drug_6140,1
dt_O15245,drug,drug_5487427,1
dt_Q53GD3,drug,drug_6042,1
dt_Q76EJ3,drug,drug_8629,1
dt_P08183,drug,drug_42611257,1
dt_Q53GD3,drug,drug_187,1
dt_O15245,drug,drug_596,1
dt_P08183,drug,drug_5312125,1
dt_O15245,drug,drug_6918554,1
dt_Q8TCC7,drug,drug_60172,1
dt_P53794,drug,drug_892,1
dt_Q9UNQ0,drug,drug_4091,1
dt_Q9Y6L6,drug,drug_450096,1
dt_Q9UNQ0,drug,drug_6456014,1
dt_P08183,drug,drug_373075,1
dt_Q8N697,drug,drug_6274,1
dt_Q4U2R8,drug,drug_5280363,1
dt_O15245,drug,drug_2083,1
dt_P08183,drug,drug_5039,1
dt_Q15849,drug,drug_11719,1
dt_Q9NPD5,drug,drug_5408,1
dt_P08183,drug,drug_4369359,1
dt_P08183,drug,drug_11787114,1
dt_Q86VW1,drug,drug_10917,1
dt_Q13621,drug,drug_4873,1
dt_Q4U2R8,drug,drug_65625,1
dt_O15438,drug,drug_5288826,1
dt_P08183,drug,drug_6918837,1
dt_Q9UNQ0,drug,drug_44462760,1
dt_P08183,drug,drug_59708,1
dt_Q4U2R8,drug,drug_65028,1
dt_Q16348,drug,drug_135398508,1
dt_Q92887,drug,drug_185617,1
dt_O15439,drug,drug_23700083,1
dt_P08183,drug,drug_3001028,1
dt_Q9UNQ0,drug,drug_5283560,1
dt_Q9UNQ0,drug,drug_24826799,1
dt_Q4U2R8,drug,drug_64987,1
dt_Q9UNQ0,drug,drug_10666346,1
dt_Q9UNQ0,drug,drug_6675,1
dt_Q9UBX3,drug,drug_1061,1
dt_O00341,drug,drug_33032,1
dt_P08183,drug,drug_5330286,1
dt_Q9Y6L6,drug,drug_5280879,1
dt_O15244,drug,drug_72324,1
dt_Q9Y694,drug,drug_135401907,1
dt_Q9Y6L6,drug,drug_5280360,1
dt_Q92887,drug,drug_6072,1
dt_Q92887,drug,drug_14888,1
dt_O15438,drug,drug_3385,1
dt_Q9UNQ0,drug,drug_221493,1
dt_P08183,drug,drug_6918289,1
dt_Q8TCC7,drug,drug_6305,1
dt_Q9Y6L6,drug,drug_3222,1
dt_P08183,drug,drug_4679,1
dt_Q86YT5,drug,drug_31348,1
dt_Q9UNQ0,drug,drug_148202,1
dt_Q92887,drug,drug_1775,1
dt_O15245,drug,drug_5284631,1
dt_P46721,drug,drug_6675,1
dt_O00337,drug,drug_6256,1
dt_P08183,drug,drug_446512,1
dt_Q2Y0W8,drug,drug_516892,1
dt_Q9UNQ0,drug,drug_148160,1
dt_Q96S37,drug,drug_1492348,1
dt_Q1EHB4,drug,drug_338,1
dt_P08183,drug,drug_2520,1
dt_Q70HW3,drug,drug_34755,1
dt_P46059,drug,drug_44097,1
dt_O60669,drug,drug_5280343,1
dt_Q6ZQN7,drug,drug_3001028,1
dt_Q8TCC7,drug,drug_54687,1
dt_Q9UNQ0,drug,drug_60956,1
dt_O15245,drug,drug_4885,1
dt_O15245,drug,drug_23665721,1
dt_P08183,drug,drug_11228183,1
dt_P33527,drug,drug_60934,1
dt_Q8WUM9,drug,drug_1061,1
dt_Q9UNQ0,drug,drug_10184653,1
dt_Q9NPD5,drug,drug_5311309,1
dt_P46059,drug,drug_5355,1
dt_O15245,drug,drug_13597,1
dt_P08183,drug,drug_5283560,1
dt_Q09428,drug,drug_5505,1
dt_Q9UNQ0,drug,drug_9915861,1
dt_Q9BXS9,drug,drug_1117,1
dt_P46721,drug,drug_221493,1
dt_Q06495,drug,drug_24456,1
dt_Q9UNQ0,drug,drug_6473883,1
dt_P08183,drug,drug_3676,1
dt_O15440,drug,drug_3385,1
dt_Q9NPD5,drug,drug_3062316,1
dt_Q8TCC7,drug,drug_446157,1
dt_Q9NP58,drug,drug_5513,1
dt_P46721,drug,drug_5291,1
dt_Q9UNQ0,drug,drug_135449332,1
dt_Q9Y6L6,drug,drug_5281887,1
dt_Q9UNQ0,drug,drug_2764,1
dt_Q9Y6L6,drug,drug_5280352,1
dt_P46059,drug,drug_5362118,1
dt_Q7Z2H8,drug,drug_145742,1
dt_P53985,drug,drug_171548,1
dt_P08183,drug,drug_4513,1
dt_Q6NUK1,drug,drug_1061,1
dt_O15245,drug,drug_5610,1
dt_O15439,drug,drug_5280723,1
dt_P08183,drug,drug_5097,1
dt_Q9Y694,drug,drug_54675776,1
dt_P08183,drug,drug_135398745,1
dt_Q9UNQ0,drug,drug_2733525,1
dt_Q8TE54,drug,drug_71081,1
dt_Q9UNQ0,drug,drug_9547096,1
dt_P08183,drug,drug_2159,1
dt_P08183,drug,drug_5002,1
dt_P53985,drug,drug_10413,1
dt_O15244,drug,drug_71329,1
dt_Q86UW1,drug,drug_3001028,1
dt_P46721,drug,drug_5379,1
dt_Q5BKX6,drug,drug_5988,1
dt_O15245,drug,drug_5358,1
dt_Q969I6,drug,drug_5950,1
dt_Q9Y694,drug,drug_4112,1
dt_O95907,drug,drug_999,1
dt_Q16348,drug,drug_72172,1
dt_Q8TCC7,drug,drug_5282451,1
dt_P46721,drug,drug_2148,1
dt_Q9Y6L6,drug,drug_5819,1
dt_P08183,drug,drug_115237,1
dt_O15245,drug,drug_1978,1
dt_Q9UNQ0,drug,drug_5408,1
dt_Q9Y6L6,drug,drug_5282452,1
dt_O15245,drug,drug_2536,1
dt_P08183,drug,drug_6167,1
dt_P08183,drug,drug_1978,1
dt_O15439,drug,drug_6675,1
dt_P08183,drug,drug_110635,1
dt_P08183,drug,drug_2678,1
dt_Q9UNQ0,drug,drug_132127,1
dt_P08183,drug,drug_149096,1
dt_Q9Y6L6,drug,drug_150311,1
dt_P13866,drug,drug_17106,1
dt_P08183,drug,drug_387447,1
dt_O94956,drug,drug_65999,1
dt_O94956,drug,drug_446157,1
dt_O15244,drug,drug_2756,1
dt_Q9UNQ0,drug,drug_446156,1
dt_P11166,drug,drug_5793,1
dt_P08183,drug,drug_6442177,1
dt_P33527,drug,drug_68740,1
dt_P46721,drug,drug_441290,1
dt_Q9UNQ0,drug,drug_11949646,1
dt_P23975,drug,drug_3007,1
dt_P08183,drug,drug_2473,1
dt_Q8TCC7,drug,drug_1175,1
dt_P08183,drug,drug_4976,1
dt_Q9UNQ0,drug,drug_644241,1
dt_P53985,drug,drug_757,1
dt_P08183,drug,drug_932,1
dt_P46721,drug,drug_3869,1
dt_P08183,drug,drug_52918379,1
dt_O15439,drug,drug_445154,1
dt_O15244,drug,drug_84691,1
dt_P08183,drug,drug_84029,1
dt_Q9H2B4,drug,drug_769,1
dt_Q16348,drug,drug_5282242,1
dt_P33527,drug,drug_65359,1
dt_Q6PXP3,drug,drug_108223,1
dt_O15245,drug,drug_4748,1
dt_Q9HAS3,drug,drug_2723601,1
dt_Q9UNQ0,drug,drug_222528,1
dt_Q9NPD5,drug,drug_22624,1
dt_P08183,drug,drug_461399,1
dt_Q05940,drug,drug_774,1
dt_Q86VL8,drug,drug_3001028,1
dt_P08183,drug,drug_5578,1
dt_P11169,drug,drug_108223,1
dt_P08183,drug,drug_5281071,1
dt_P08183,drug,drug_4497,1
dt_Q9UNQ0,drug,drug_446157,1
dt_Q14973,drug,drug_446156,1
dt_P08183,drug,drug_2119,1
dt_Q9NPD5,drug,drug_11285588,1
dt_P46059,drug,drug_5282242,1
dt_P08183,drug,drug_54767916,1
dt_Q6ZQN7,drug,drug_11243969,1
dt_Q9UNQ0,drug,drug_11625818,1
dt_Q14973,drug,drug_5282451,1
dt_Q92887,drug,drug_9354,1
dt_Q86VL8,drug,drug_5413,1
dt_Q92887,drug,drug_446156,1
dt_Q01650,drug,drug_3446,1
dt_Q16348,drug,drug_6713928,1
dt_P33527,drug,drug_9832136,1
dt_P31641,drug,drug_239,1
dt_Q92887,drug,drug_2909,1
dt_Q495M3,drug,drug_6234,1
dt_P08183,drug,drug_5478883,1
dt_O76082,drug,drug_4873,1
dt_Q7Z2H8,drug,drug_750,1
dt_Q8TCC7,drug,drug_2148,1
dt_Q9Y6L6,drug,drug_104842,1
dt_O15245,drug,drug_8249,1
dt_A0AV02,drug,drug_14180,1
dt_O15439,drug,drug_1701,1
dt_P08183,drug,drug_3003,1
dt_O15245,drug,drug_457,1
dt_O15440,drug,drug_667490,1
dt_P08183,drug,drug_3002190,1
dt_P33527,drug,drug_4212,1
dt_Q86UW1,drug,drug_5280360,1
dt_P08183,drug,drug_5284627,1
dt_P33527,drug,drug_445154,1
dt_Q96BD0,drug,drug_5904,1
dt_Q9P2U7,drug,drug_1061,1
dt_Q14973,drug,drug_23666345,1
dt_P46059,drug,drug_135413534,1
dt_Q8TE54,drug,drug_1117,1
dt_Q9Y6L6,drug,drug_10133,1
dt_P46059,drug,drug_5462501,1
dt_O15245,drug,drug_4168,1
dt_P08183,drug,drug_5281884,1
dt_Q8N370,drug,drug_6287,1
dt_Q92887,drug,drug_31703,1
dt_Q92887,drug,drug_41867,1
dt_Q9Y694,drug,drug_5039,1
dt_P33527,drug,drug_2610,1
dt_Q9UNQ0,drug,drug_393111,1
dt_P08183,drug,drug_6434889,1
dt_O15244,drug,drug_5202,1
dt_P33527,drug,drug_3685,1
dt_O15431,drug,drug_24462,1
dt_Q9UNQ0,drug,drug_3685,1
dt_P11166,drug,drug_5280343,1
dt_Q92887,drug,drug_11167602,1
dt_Q9NPD5,drug,drug_42611257,1
dt_Q92887,drug,drug_65359,1
dt_O76082,drug,drug_4992,1
dt_Q9UNQ0,drug,drug_2756,1
dt_P08183,drug,drug_24826799,1
dt_P46059,drug,drug_3420,1
dt_Q99808,drug,drug_3385,1
dt_P46721,drug,drug_4411,1
dt_Q9NPD5,drug,drug_3062,1
dt_O15439,drug,drug_124886,1
dt_P08183,drug,drug_104972,1
dt_Q4U2R8,drug,drug_33613,1
dt_Q9UNQ0,drug,drug_3081361,1
dt_P08183,drug,drug_3033767,1
dt_P33527,drug,drug_3278,1
dt_P08183,drug,drug_10090750,1
dt_Q86VL8,drug,drug_23665721,1
dt_Q9UIG8,drug,drug_5280723,1
dt_Q92887,drug,drug_135398735,1
dt_O15439,drug,drug_2655,1
dt_O75751,drug,drug_3306,1
dt_P08183,drug,drug_57697,1
dt_O15245,drug,drug_4768,1
dt_Q8WWX8,drug,drug_892,1
dt_P33527,drug,drug_2148,1
dt_Q9UNQ0,drug,drug_3032,1
dt_P08183,drug,drug_441207,1
dt_Q9H015,drug,drug_5413,1
dt_Q9NYB5,drug,drug_5920,1
dt_O15438,drug,drug_105111,1
dt_Q92887,drug,drug_23666345,1
dt_Q9Y6L6,drug,drug_42611257,1
dt_Q92887,drug,drug_5280352,1
dt_P08183,drug,drug_5649,1
dt_P46059,drug,drug_2610,1
dt_Q4U2R8,drug,drug_130881,1
dt_Q9NPD5,drug,drug_10140,1
dt_P46059,drug,drug_6335986,1
dt_O75751,drug,drug_135398508,1
dt_P08183,drug,drug_208908,1
dt_P08183,drug,drug_63009,1
dt_P46721,drug,drug_3001028,1
dt_Q05940,drug,drug_297812,1
dt_O94911,drug,drug_2148,1
dt_Q9UIG8,drug,drug_5280363,1
dt_O15439,drug,drug_5280363,1
dt_P33527,drug,drug_2019,1
dt_Q9UNQ0,drug,drug_19851629,1
dt_Q9UNQ0,drug,drug_5052,1
dt_Q9UNQ0,drug,drug_12594,1
dt_Q8TCC7,drug,drug_5773,1
dt_P08183,drug,drug_11243969,1
dt_P08183,drug,drug_521372,1
dt_Q9UNQ0,drug,drug_72474,1
dt_Q9NPD5,drug,drug_11967809,1
dt_O15244,drug,drug_305,1
dt_P46059,drug,drug_3440,1
dt_Q9Y694,drug,drug_23665721,1
dt_P33527,drug,drug_24577,1
dt_O15440,drug,drug_101068009,1
dt_O94956,drug,drug_5311221,1
dt_O95477,drug,drug_5997,1
dt_P08183,drug,drug_5284514,1
dt_O15438,drug,drug_44470395,1
dt_Q9BZC7,drug,drug_5997,1
dt_P46059,drug,drug_5064,1
dt_P08183,drug,drug_4744,1
dt_P08183,drug,drug_189821,1
dt_Q9UNQ0,drug,drug_5330790,1
dt_P08183,drug,drug_4946,1
dt_O76082,drug,drug_72324,1
dt_Q86UW2,drug,drug_3062,1
dt_Q01650,drug,drug_4715169,1
dt_P08183,drug,drug_444795,1
dt_P46721,drug,drug_3657,1
dt_Q9UNQ0,drug,drug_30323,1
dt_Q92887,drug,drug_5282452,1
dt_P33527,drug,drug_92727,1
dt_P08183,drug,drug_4066,1
dt_O94956,drug,drug_23666345,1
dt_P08183,drug,drug_135398658,1
dt_P08183,drug,drug_53229972,1
dt_Q4U2R8,drug,drug_5280360,1
dt_P08183,drug,drug_3191,1
dt_Q9UNQ0,drug,drug_135400182,1
dt_P08183,drug,drug_60464,1
dt_P08183,drug,drug_446156,1
dt_P33527,drug,drug_1775,1
dt_Q9Y6L6,drug,drug_123623,1
dt_Q92887,drug,drug_439533,1
dt_Q92887,drug,drug_5281887,1
dt_Q86VD7,drug,drug_317,1
dt_Q9UHC9,drug,drug_5997,1
dt_Q9UNQ0,drug,drug_5757,1
dt_Q9UIG8,drug,drug_5904,1
dt_O15439,drug,drug_2907,1
dt_Q9NPD5,drug,drug_11626560,1
dt_Q9UNQ0,drug,drug_20279,1
dt_P08183,drug,drug_3310,1
dt_Q9UNQ0,drug,drug_3488,1
dt_O94956,drug,drug_446156,1
dt_Q9UNQ0,drug,drug_493570,1
dt_P08183,drug,drug_9574101,1
dt_P46721,drug,drug_3222,1
dt_Q9Y6L6,drug,drug_9577124,1
dt_O15245,drug,drug_4893,1
dt_Q9UJS0,drug,drug_33032,1
dt_P08183,drug,drug_35370,1
dt_P08183,drug,drug_446,1
dt_Q96FL8,drug,drug_15938,1
dt_O15244,drug,drug_46220502,1
dt_O15432,drug,drug_84691,1
dt_Q92887,drug,drug_60846,1
dt_P53985,drug,drug_9883933,1
dt_Q92887,drug,drug_78759347,1
dt_P08183,drug,drug_6305,1
dt_P08183,drug,drug_468595,1
dt_Q9UNQ0,drug,drug_216239,1
dt_Q8N8R3,drug,drug_5962,1
dt_O15439,drug,drug_1548885,1
dt_P08183,drug,drug_5978,1
dt_O15245,drug,drug_61063,1
dt_P46059,drug,drug_5281037,1
dt_O15439,drug,drug_5881,1
dt_Q92887,drug,drug_150311,1
dt_P33527,drug,drug_41867,1
dt_Q9UNQ0,drug,drug_60172,1
dt_P08183,drug,drug_57347,1
dt_O15439,drug,drug_5280343,1
dt_Q5T3U5,drug,drug_64987,1
dt_P08183,drug,drug_213023,1
dt_Q9UNQ0,drug,drug_5070,1
dt_O15439,drug,drug_24360,1
dt_P08183,drug,drug_2756,1
dt_P08183,drug,drug_135398735,1
dt_Q99808,drug,drug_5064,1
dt_Q6ZQN7,drug,drug_3062,1
dt_P46059,drug,drug_6249,1
dt_Q8WWT9,drug,drug_867,1
dt_P08183,drug,drug_442195,1
dt_Q9UNQ0,drug,drug_135440466,1
dt_P08183,drug,drug_36511,1
dt_Q9NVC3,drug,drug_2187,1
dt_P08183,drug,drug_11561674,1
dt_P08183,drug,drug_9871419,1
dt_O76082,drug,drug_2520,1
dt_P08183,drug,drug_6918155,1
dt_Q9NSA0,drug,drug_4112,1
dt_P31641,drug,drug_1123,1
dt_P08183,drug,drug_429598,1
dt_Q9NPD5,drug,drug_130881,1
dt_P08183,drug,drug_5265,1
dt_Q9UNQ0,drug,drug_176870,1
dt_P08183,drug,drug_1935,1
dt_A6NNN8,drug,drug_33032,1
dt_Q8N370,drug,drug_6306,1
dt_Q16348,drug,drug_27447,1
dt_O76082,drug,drug_135398508,1
dt_P08183,drug,drug_39765,1
dt_P21439,drug,drug_3062,1
dt_P08183,drug,drug_3345,1
dt_O15439,drug,drug_60837,1
dt_P08183,drug,drug_9849808,1
dt_O15439,drug,drug_2148,1
dt_P08183,drug,drug_24978538,1
dt_P13866,drug,drug_108223,1
dt_O15245,drug,drug_6333901,1
dt_P46721,drug,drug_6038,1
dt_P46059,drug,drug_5362065,1
dt_P08183,drug,drug_2726,1
dt_O15245,drug,drug_4946,1
dt_Q9NPD5,drug,drug_9833444,1
dt_Q92887,drug,drug_124886,1
dt_Q8N8R3,drug,drug_6322,1
dt_O15244,drug,drug_170361,1
dt_P20020,drug,drug_4768,0
dt_O76082,drug,drug_9955116,0
dt_Q8IY50,drug,drug_5281696,0
dt_Q86VD7,drug,drug_149755,0
dt_Q96FL8,drug,drug_6918558,0
dt_Q9P2U8,drug,drug_5467,0
dt_Q9BY10,drug,drug_8560,0
dt_P08195,drug,drug_449,0
dt_O95847,drug,drug_1566236,0
dt_P48066,drug,drug_119303,0
dt_Q9UGQ3,drug,drug_4887,0
dt_Q9H598,drug,drug_2541,0
dt_P08183,drug,drug_92344,0
dt_Q9NRA2,drug,drug_5173,0
dt_Q9NPD5,drug,drug_6449999,0
dt_Q8WWZ4,drug,drug_219104,0
dt_Q9NVC3,drug,drug_3032581,0
dt_P28288,drug,drug_71157,0
dt_Q9Y619,drug,drug_65076,0
dt_Q09428,drug,drug_6839,0
dt_O43868,drug,drug_3024,0
dt_Q96EP9,drug,drug_10345214,0
dt_Q9Y6L6,drug,drug_3672,0
dt_P55916,drug,drug_5281792,0
dt_Q96JW4,drug,drug_767,0
dt_P02730,drug,drug_15667,0
dt_Q6NUK1,drug,drug_5282102,0
dt_Q8IZM9,drug,drug_26714,0
dt_O15244,drug,drug_289,0
dt_P11166,drug,drug_65387,0
dt_Q5PT55,drug,drug_39214,0
dt_Q9P2U7,drug,drug_445127,0
dt_P48051,drug,drug_33036,0
dt_Q496J9,drug,drug_2271,0
dt_P35498,drug,drug_26039,0
dt_Q12908,drug,drug_8363,0
dt_O15403,drug,drug_4016,0
dt_Q9Y6M7,drug,drug_446569,0
dt_Q8IZM9,drug,drug_60815,0
dt_Q9NY26,drug,drug_5281599,0
dt_Q6NUK1,drug,drug_6918837,0
dt_O95258,drug,drug_107664,0
dt_Q4U2R8,drug,drug_9811030,0
dt_P32418,drug,drug_5464097,0
dt_Q6P1K1,drug,drug_4284720,0
dt_Q6T423,drug,drug_11530459,0
dt_P40879,drug,drug_5577,0
dt_Q09428,drug,drug_597,0
dt_Q14940,drug,drug_99771,0
dt_Q9NWF4,drug,drug_5312138,0
dt_Q9NP91,drug,drug_5634,0
dt_Q9H310,drug,drug_90488758,0
dt_P19634,drug,drug_11957594,0
dt_O00337,drug,drug_71811910,0
dt_Q9UPY5,drug,drug_18140,0
dt_Q8IVJ1,drug,drug_443951,0
dt_Q6P5W5,drug,drug_86367,0
dt_Q9BS91,drug,drug_10037499,0
dt_Q96JT2,drug,drug_84878,0
dt_P35498,drug,drug_5312126,0
dt_P16260,drug,drug_700,0
dt_Q8WY07,drug,drug_1240,0
dt_Q8WY07,drug,drug_5326713,0
dt_Q9Y666,drug,drug_5461103,0
dt_P30825,drug,drug_9835868,0
dt_Q8N1S5,drug,drug_5284603,0
dt_Q4G0N8,drug,drug_17818,0
dt_O14678,drug,drug_3158,0
dt_P11168,drug,drug_82151,0
dt_Q9Y2P4,drug,drug_6445230,0
dt_Q495M3,drug,drug_12540,0
dt_Q9Y2E8,drug,drug_14240392,0
dt_O95180,drug,drug_10176084,0
dt_Q9UHC9,drug,drug_11571200,0
dt_Q9NY26,drug,drug_53464483,0
dt_P11168,drug,drug_4125253,0
