head,relation,tail,label
dt_Q05940,drug,drug_297812,1
dt_P11169,drug,drug_108223,1
dt_O00476,drug,drug_1061,1
dt_Q16348,drug,drug_5282242,1
dt_P08183,drug,drug_56959,1
dt_Q9Y694,drug,drug_3385,1
dt_Q9NPD5,drug,drug_42008,1
dt_P46721,drug,drug_12594,1
dt_O43868,drug,drug_5064,1
dt_O94911,drug,drug_2148,1
dt_Q9NPD5,drug,drug_3032,1
dt_O94956,drug,drug_11965427,1
dt_O15427,drug,drug_612,1
dt_O15244,drug,drug_297812,1
dt_Q9NPD5,drug,drug_5329102,1
dt_Q9UNQ0,drug,drug_5408,1
dt_Q9Y2C5,drug,drug_1061,1
dt_Q9Y6L6,drug,drug_6675,1
dt_P08183,drug,drug_6445540,1
dt_P33527,drug,drug_5280879,1
dt_Q9Y226,drug,drug_5960,1
dt_P08183,drug,drug_6918097,1
dt_O15245,drug,drug_6380,1
dt_Q01650,drug,drug_4715169,1
dt_Q96NT5,drug,drug_4112,1
dt_O15438,drug,drug_65359,1
dt_P08183,drug,drug_130881,1
dt_P46059,drug,drug_19003,1
dt_Q9NPD5,drug,drug_3081361,1
dt_Q92887,drug,drug_14888,1
dt_Q9NPD5,drug,drug_36314,1
dt_P08183,drug,drug_3016,1
dt_Q9Y694,drug,drug_23665721,1
dt_P08183,drug,drug_2756,1
dt_Q9UNQ0,drug,drug_60172,1
dt_P43004,drug,drug_33032,1
dt_O15245,drug,drug_838,1
dt_P08183,drug,drug_10219,1
dt_Q96FL8,drug,drug_4091,1
dt_Q9H015,drug,drug_5413,1
dt_P08183,drug,drug_3108,1
dt_P46059,drug,drug_135398741,1
dt_P08183,drug,drug_11561674,1
dt_Q9Y694,drug,drug_5039,1
dt_P08183,drug,drug_4507,1
dt_Q9UNQ0,drug,drug_60934,1
dt_Q9UNQ0,drug,drug_393111,1
dt_Q86VL8,drug,drug_13597,1
dt_Q9UNQ0,drug,drug_40854,1
dt_P46059,drug,drug_3961,1
dt_Q99808,drug,drug_3385,1
dt_Q9H015,drug,drug_72324,1
dt_Q92887,drug,drug_5281078,1
dt_P46721,drug,drug_60822,1
dt_Q92887,drug,drug_644241,1
dt_Q92887,drug,drug_124886,1
dt_O15244,drug,drug_5202,1
dt_P33527,drug,drug_3001028,1
dt_P46059,drug,drug_5362065,1
dt_P46059,drug,drug_441199,1
dt_Q9UNQ0,drug,drug_5052,1
dt_O15439,drug,drug_3385,1
dt_P46059,drug,drug_33613,1
dt_Q9UNQ0,drug,drug_24360,1
dt_P08183,drug,drug_3869,1
dt_P08183,drug,drug_64727,1
dt_P11166,drug,drug_5280343,1
dt_P08183,drug,drug_6456015,1
dt_P33527,drug,drug_60172,1
dt_Q4U2R8,drug,drug_64987,1
dt_O15245,drug,drug_170361,1
dt_O15439,drug,drug_4112,1
dt_Q92887,drug,drug_148123,1
dt_P46721,drug,drug_3948,1
dt_P08183,drug,drug_5330286,1
dt_Q9P2U8,drug,drug_1061,1
dt_P08183,drug,drug_36511,1
dt_P08183,drug,drug_2119,1
dt_Q9UHW9,drug,drug_4873,1
dt_Q86VL8,drug,drug_5413,1
dt_O94956,drug,drug_60822,1
dt_O94956,drug,drug_9939627,1
dt_Q2M3M2,drug,drug_18950,1
dt_Q9Y6L6,drug,drug_5904,1
dt_Q9Y6L6,drug,drug_11250029,1
dt_Q9UHI5,drug,drug_6057,1
dt_O15245,drug,drug_2756,1
dt_Q9Y6L6,drug,drug_5281081,1
dt_P08183,drug,drug_5282443,1
dt_Q9Y6L6,drug,drug_3062316,1
dt_Q9UNQ0,drug,drug_9875401,1
dt_P08183,drug,drug_64142,1
dt_O94956,drug,drug_392622,1
dt_Q96FL8,drug,drug_15938,1
dt_O94956,drug,drug_446156,1
dt_Q8TCC7,drug,drug_54675776,1
dt_P08183,drug,drug_2265,1
dt_O15245,drug,drug_3114,1
dt_O15438,drug,drug_5288826,1
dt_P08183,drug,drug_5746,1
dt_P08183,drug,drug_4499,1
dt_P46059,drug,drug_107807,1
dt_Q8TCC7,drug,drug_5282451,1
dt_Q9Y6L6,drug,drug_5284616,1
dt_Q92887,drug,drug_2148,1
dt_P48065,drug,drug_305,1
dt_O75746,drug,drug_33032,1
dt_Q92887,drug,drug_4075,1
dt_P08183,drug,drug_72287,1
dt_P46059,drug,drug_5339,1
dt_O15438,drug,drug_185617,1
dt_Q9Y6L6,drug,drug_443289,1
dt_Q9NPD5,drug,drug_159594,1
dt_Q96A29,drug,drug_135412609,1
dt_P08183,drug,drug_5452,1
dt_Q9Y6L6,drug,drug_10140,1
dt_P08183,drug,drug_9871419,1
dt_P08183,drug,drug_10280735,1
dt_P08183,drug,drug_3793,1
dt_P08183,drug,drug_2160,1
dt_Q15758,drug,drug_10917,1
dt_Q9UNQ0,drug,drug_9915861,1
dt_P08183,drug,drug_5281078,1
dt_Q9UNQ0,drug,drug_9832912,1
dt_Q9Y6L6,drug,drug_36314,1
dt_P08183,drug,drug_5379,1
dt_Q7Z2H8,drug,drug_145742,1
dt_P46721,drug,drug_5282452,1
dt_P46059,drug,drug_44097,1
dt_O00341,drug,drug_33032,1
dt_Q92887,drug,drug_3383,1
dt_Q92887,drug,drug_446157,1
dt_P08183,drug,drug_2801,1
dt_Q8N8R3,drug,drug_6322,1
dt_Q9UNQ0,drug,drug_11315474,1
dt_Q9UNQ0,drug,drug_60837,1
dt_Q9Y6L6,drug,drug_11525740,1
dt_P46059,drug,drug_72172,1
dt_O75751,drug,drug_3306,1
dt_Q9UNQ0,drug,drug_5396,1
dt_Q9Y2C5,drug,drug_54687,1
dt_Q9NPD5,drug,drug_65999,1
dt_P11166,drug,drug_5793,1
dt_Q9Y6L6,drug,drug_644241,1
dt_P08183,drug,drug_64718,1
dt_P46059,drug,drug_5484727,1
dt_Q9UNQ0,drug,drug_9547096,1
dt_P57057,drug,drug_5958,1
dt_Q9HAS3,drug,drug_135398508,1
dt_Q9NPD5,drug,drug_104842,1
dt_O15439,drug,drug_667490,1
dt_O15438,drug,drug_6675,1
dt_O15245,drug,drug_8249,1
dt_Q9Y694,drug,drug_54675776,1
dt_P08183,drug,drug_2909,1
dt_Q8TCC7,drug,drug_4369359,1
dt_P46721,drug,drug_11965427,1
dt_Q9UNQ0,drug,drug_4893,1
dt_P08183,drug,drug_3324,1
dt_Q9GZV3,drug,drug_80058,1
dt_O15244,drug,drug_5280363,1
dt_Q9Y6L6,drug,drug_22624,1
dt_O15245,drug,drug_3410,1
dt_Q86YT5,drug,drug_31348,1
dt_Q4U2R8,drug,drug_5280723,1
dt_P08183,drug,drug_54746,1
dt_Q16348,drug,drug_135398508,1
dt_O15438,drug,drug_4112,1
dt_P08183,drug,drug_10350481,1
dt_P08183,drug,drug_114743,1
dt_Q9UNQ0,drug,drug_72402,1
dt_Q9Y6L6,drug,drug_5280352,1
dt_O15439,drug,drug_10140,1
dt_P08183,drug,drug_124087,1
dt_Q16348,drug,drug_135398741,1
dt_P08183,drug,drug_135423438,1
dt_O15440,drug,drug_3383,1
dt_Q9Y6L6,drug,drug_148202,1
dt_P08183,drug,drug_216326,1
dt_O75387,drug,drug_6306,1
dt_Q92887,drug,drug_392622,1
dt_P08183,drug,drug_3041,1
dt_P08183,drug,drug_89921642,1
dt_Q15758,drug,drug_145068,1
dt_O15244,drug,drug_4885,1
dt_P08183,drug,drug_213039,1
dt_P46059,drug,drug_5362118,1
dt_P08183,drug,drug_443946,1
dt_Q8NA29,drug,drug_5311264,1
dt_Q8WWX8,drug,drug_892,1
dt_P08183,drug,drug_6918554,1
dt_P08183,drug,drug_9574101,1
dt_P08183,drug,drug_5002,1
dt_P08183,drug,drug_3062,1
dt_Q92887,drug,drug_4763,1
dt_P55017,drug,drug_2471,1
dt_Q9UNQ0,drug,drug_23700083,1
dt_P08183,drug,drug_4539,1
dt_P08183,drug,drug_163659,1
dt_Q9NVC3,drug,drug_5961,1
dt_Q9Y694,drug,drug_135401907,1
dt_P08183,drug,drug_2351,1
dt_Q9Y6L6,drug,drug_9912743,1
dt_P43007,drug,drug_71077,1
dt_P46059,drug,drug_42008,1
dt_Q8IY50,drug,drug_6042,1
dt_P08183,drug,drug_3559,1
dt_O15245,drug,drug_3878,1
dt_P08183,drug,drug_969516,1
dt_Q9Y6L6,drug,drug_5329102,1
dt_Q8TCC7,drug,drug_135398741,1
dt_Q9Y6L6,drug,drug_6917707,1
dt_P08183,drug,drug_3961,1
dt_Q9UNQ0,drug,drug_5583,1
dt_P08183,drug,drug_4594,1
dt_P46721,drug,drug_5920,1
dt_Q92887,drug,drug_6072,1
dt_P08183,drug,drug_5052,1
dt_P33527,drug,drug_9832136,1
dt_P46721,drug,drug_60934,1
dt_P08183,drug,drug_444,1
dt_P08183,drug,drug_42107,1
dt_P53985,drug,drug_171548,1
dt_P31641,drug,drug_1123,1
dt_Q9UNQ0,drug,drug_5282452,1
dt_O15244,drug,drug_5413,1
dt_P08183,drug,drug_10206,1
dt_Q9Y6L6,drug,drug_92727,1
dt_P08183,drug,drug_1978,1
dt_Q9NWF4,drug,drug_493570,1
dt_Q92887,drug,drug_135398658,1
dt_Q9Y6L6,drug,drug_123631,1
dt_O43868,drug,drug_667490,1
dt_Q9NPD5,drug,drug_5408,1
dt_P08183,drug,drug_6439929,1
dt_Q9Y6L6,drug,drug_148123,1
dt_P08183,drug,drug_35370,1
dt_P08183,drug,drug_148123,1
dt_P23975,drug,drug_3007,1
dt_O15245,drug,drug_2536,1
dt_P46721,drug,drug_443289,1
dt_Q8TCC7,drug,drug_5773,1
dt_P08183,drug,drug_54697325,1
dt_Q8TCC7,drug,drug_2609,1
dt_P08183,drug,drug_110635,1
dt_Q9UNQ0,drug,drug_6456014,1
dt_Q92887,drug,drug_60172,1
dt_P08183,drug,drug_3033832,1
dt_Q96S37,drug,drug_1175,1
dt_Q99808,drug,drug_6256,1
dt_P08183,drug,drug_68770,1
dt_Q4U2R8,drug,drug_65028,1
dt_O15244,drug,drug_2756,1
dt_P33527,drug,drug_5362440,1
dt_Q9UNQ0,drug,drug_444,1
dt_P08183,drug,drug_6918493,1
dt_P08183,drug,drug_448799,1
dt_O94956,drug,drug_65999,1
dt_O75751,drug,drug_135398508,1
dt_P11166,drug,drug_440667,1
dt_Q9Y6L6,drug,drug_104978,1
dt_Q92887,drug,drug_60837,1
dt_P08183,drug,drug_108000,1
dt_Q9Y6L6,drug,drug_5280360,1
dt_O94956,drug,drug_441290,1
dt_Q8TCC7,drug,drug_3325,1
dt_Q8TF71,drug,drug_6305,1
dt_P08183,drug,drug_5523,1
dt_O15245,drug,drug_4735,1
dt_Q9UNQ0,drug,drug_135409535,1
dt_Q96FL8,drug,drug_23665721,1
dt_Q9NSD5,drug,drug_239,1
dt_Q9UNQ0,drug,drug_11949646,1
dt_Q16348,drug,drug_72172,1
dt_Q15758,drug,drug_23665721,1
dt_O15245,drug,drug_6333901,1
dt_P08183,drug,drug_5288826,1
dt_Q92887,drug,drug_16741,1
dt_O15244,drug,drug_71329,1
dt_Q4U2R8,drug,drug_23700083,1
dt_O15439,drug,drug_35370,1
dt_O15440,drug,drug_4112,1
dt_O15244,drug,drug_4054,1
dt_P43003,drug,drug_33032,1
dt_Q8WUM9,drug,drug_1061,1
dt_P08183,drug,drug_3001028,1
dt_O15438,drug,drug_11542188,1
dt_P08183,drug,drug_462199,1
dt_Q9UKG4,drug,drug_1117,1
dt_Q9UNQ0,drug,drug_3488,1
dt_O15245,drug,drug_4168,1
dt_Q92959,drug,drug_5280363,1
dt_Q4U2R8,drug,drug_441129,1
dt_Q9UNQ0,drug,drug_2733525,1
dt_Q92959,drug,drug_5280723,1
dt_Q12908,drug,drug_222528,1
dt_O95477,drug,drug_5997,1
dt_O15439,drug,drug_97226,1
dt_Q8TCC7,drug,drug_35370,1
dt_P46721,drug,drug_3229,1
dt_Q6NT16,drug,drug_1102,1
dt_Q9UBD6,drug,drug_222,1
dt_O15439,drug,drug_65028,1
dt_P46721,drug,drug_5284631,1
dt_P21439,drug,drug_36314,1
dt_P08183,drug,drug_6197,1
dt_Q8TCC7,drug,drug_442530,1
dt_Q9Y6L6,drug,drug_4075,1
dt_Q9UNQ0,drug,drug_54684141,1
dt_P08183,drug,drug_4736,1
dt_Q92959,drug,drug_5280360,1
dt_Q7Z2H8,drug,drug_750,1
dt_Q9Y6L6,drug,drug_65981,1
dt_Q8TCC7,drug,drug_3440,1
dt_Q92887,drug,drug_5282451,1
dt_O94956,drug,drug_23684123,1
dt_P46059,drug,drug_443874,1
dt_Q15758,drug,drug_23700083,1
dt_P08183,drug,drug_134780,1
dt_Q7RTT9,drug,drug_5202,1
dt_Q9NPD5,drug,drug_446155,1
dt_P33527,drug,drug_60934,1
dt_Q9UNQ0,drug,drug_135449332,1
dt_Q92887,drug,drug_65217,1
dt_Q9NPD5,drug,drug_446157,1
dt_Q14973,drug,drug_446156,1
dt_Q9UNQ0,drug,drug_148123,1
dt_Q86UW1,drug,drug_3001028,1
dt_P08183,drug,drug_53229972,1
dt_P08183,drug,drug_5433,1
dt_P08183,drug,drug_5464184,1
dt_Q9UHI5,drug,drug_145742,1
dt_P08183,drug,drug_2247,1
dt_P22732,drug,drug_5984,1
dt_O75751,drug,drug_3520,1
dt_Q9UNQ0,drug,drug_3108,1
dt_Q9UNQ0,drug,drug_4971,1
dt_Q9UNQ0,drug,drug_43805,1
dt_Q9Y6L6,drug,drug_3962,1
dt_P33527,drug,drug_148123,1
dt_Q9NP78,drug,drug_36314,1
dt_P08183,drug,drug_4112,1
dt_O15439,drug,drug_3035026,1
dt_Q92887,drug,drug_5280360,1
dt_Q92887,drug,drug_446156,1
dt_P08183,drug,drug_65217,1
dt_O94956,drug,drug_68770,1
dt_P48065,drug,drug_72324,1
dt_O15245,drug,drug_1102,1
dt_Q92887,drug,drug_23665721,1
dt_P08183,drug,drug_4163,1
dt_P08183,drug,drug_2019,1
dt_Q92887,drug,drug_60846,1
dt_O95907,drug,drug_999,1
dt_O15244,drug,drug_43805,1
dt_Q9NP58,drug,drug_5362420,1
dt_Q9UNQ0,drug,drug_185617,1
dt_P08183,drug,drug_2966,1
dt_Q9UNQ0,drug,drug_3062316,1
dt_Q9UHI5,drug,drug_750,1
dt_O15244,drug,drug_72324,1
dt_Q9UNQ0,drug,drug_60825,1
dt_O15245,drug,drug_23700083,1
dt_Q9UNQ0,drug,drug_72474,1
dt_O15439,drug,drug_124886,1
dt_Q16348,drug,drug_137,1
dt_Q96JT2,drug,drug_5988,1
dt_Q9BQT8,drug,drug_51,1
dt_P08183,drug,drug_56008,1
dt_O75751,drug,drug_5234,1
dt_Q86UW2,drug,drug_3062,1
dt_O75387,drug,drug_6287,1
dt_Q92887,drug,drug_4212,1
dt_Q15758,drug,drug_135413534,1
dt_P08183,drug,drug_4497,1
dt_Q8NBW4,drug,drug_6322,1
dt_P33527,drug,drug_6167,1
dt_Q14542,drug,drug_596,1
dt_Q9Y6L6,drug,drug_60822,1
dt_P08183,drug,drug_179344,1
dt_O15244,drug,drug_5039,1
dt_Q14916,drug,drug_1061,1
dt_P33527,drug,drug_3383,1
dt_P08183,drug,drug_135413536,1
dt_P08183,drug,drug_5372,1
dt_Q9Y6L6,drug,drug_446155,1
dt_Q9UNQ0,drug,drug_11625818,1
dt_P08183,drug,drug_5280489,1
dt_P08183,drug,drug_2585,1
dt_Q9UNQ0,drug,drug_3001028,1
dt_Q92887,drug,drug_130881,1
dt_Q9NPD5,drug,drug_9833444,1
dt_Q92887,drug,drug_9848818,1
dt_Q9NYB5,drug,drug_5920,1
dt_O95436,drug,drug_24203,1
dt_Q96BD0,drug,drug_6675,1
dt_O94956,drug,drug_101068009,1
dt_P08183,drug,drug_4066,1
dt_Q9Y694,drug,drug_4112,1
dt_O76082,drug,drug_3746,1
dt_O15244,drug,drug_4091,1
dt_Q92887,drug,drug_3222,1
dt_P08183,drug,drug_2375,1
dt_P33527,drug,drug_2610,1
dt_P46059,drug,drug_11597698,1
dt_Q9UNQ0,drug,drug_5330286,1
dt_P08183,drug,drug_446512,1
dt_O94911,drug,drug_3001028,1
dt_Q9BQT8,drug,drug_71,1
dt_P08183,drug,drug_444795,1
dt_Q9UNQ0,drug,drug_11304743,1
dt_O15245,drug,drug_3348,1
dt_Q92887,drug,drug_135400182,1
dt_Q99808,drug,drug_5064,1
dt_P43005,drug,drug_33032,1
dt_Q9UNQ0,drug,drug_4993,1
dt_P08183,drug,drug_392622,1
dt_Q6PCB7,drug,drug_445639,1
dt_O15438,drug,drug_11431716,1
dt_Q495M3,drug,drug_6234,1
dt_Q9Y6L6,drug,drug_5282452,1
dt_O15440,drug,drug_129670681,1
dt_Q4U2R8,drug,drug_5280363,1
dt_Q9HBR0,drug,drug_5960,1
dt_O75751,drug,drug_3007,1
dt_P53794,drug,drug_892,1
dt_Q15758,drug,drug_71077,1
dt_P08183,drug,drug_59844,1
dt_O00337,drug,drug_60750,1
dt_O15440,drug,drug_667490,1
dt_Q92887,drug,drug_4112,1
dt_P08183,drug,drug_24821094,1
dt_P08183,drug,drug_4526,1
dt_O15438,drug,drug_3199,1
dt_P46059,drug,drug_135413534,1
dt_P08183,drug,drug_36314,1
dt_P08183,drug,drug_3062316,1
dt_O15375,drug,drug_5311309,1
dt_P08183,drug,drug_60699,1
dt_O43808,drug,drug_6083,1
dt_Q9NPD5,drug,drug_123631,1
dt_Q9UNQ0,drug,drug_9874913,1
dt_P08183,drug,drug_10090750,1
dt_Q9NPD5,drug,drug_3001028,1
dt_P08183,drug,drug_4456,1
dt_P55011,drug,drug_4873,1
dt_O76082,drug,drug_10917,1
dt_P08183,drug,drug_65028,1
dt_P46059,drug,drug_189729,1
dt_O15245,drug,drug_305,1
dt_P08183,drug,drug_6741,1
dt_Q92887,drug,drug_5280352,1
dt_Q9Y6L6,drug,drug_33255,1
dt_Q969S0,drug,drug_19235,1
dt_Q8TDB8,drug,drug_108223,1
dt_O75751,drug,drug_187,1
dt_P46721,drug,drug_221493,1
dt_P08183,drug,drug_521372,1
dt_Q9Y6L6,drug,drug_54454,1
dt_P08183,drug,drug_60606,1
dt_P46721,drug,drug_3657,1
dt_P08183,drug,drug_41867,1
dt_Q9UNQ0,drug,drug_60824,1
dt_Q9Y6L6,drug,drug_8982,1
dt_Q9UNQ0,drug,drug_2375,1
dt_O15245,drug,drug_4885,1
dt_P08183,drug,drug_131536,1
dt_Q496J9,drug,drug_681,1
dt_Q96BD0,drug,drug_5920,1
dt_Q9NPD5,drug,drug_10140,1
dt_P13866,drug,drug_17106,1
dt_P46059,drug,drug_3440,1
dt_Q5T3U5,drug,drug_64987,1
dt_O15245,drug,drug_155774,1
dt_P08183,drug,drug_10182969,1
dt_P08183,drug,drug_189821,1
dt_Q9UNQ0,drug,drug_44462760,1
dt_O76082,drug,drug_1,1
dt_Q9UNQ0,drug,drug_5997,1
dt_Q8TCC7,drug,drug_4021,1
dt_P46721,drug,drug_441290,1
dt_P08183,drug,drug_4474,1
dt_P46059,drug,drug_5773,1
dt_Q9H2D1,drug,drug_135398658,1
dt_Q8TCC7,drug,drug_65028,1
dt_P08183,drug,drug_183797,1
dt_O15245,drug,drug_4916,1
dt_Q9P2U7,drug,drug_33032,1
dt_P08183,drug,drug_115237,1
dt_Q9Y6L6,drug,drug_123623,1
dt_Q9HAS3,drug,drug_5064,1
dt_O15439,drug,drug_12594,1
dt_Q8TCC7,drug,drug_2148,1
dt_Q9NPD5,drug,drug_5920,1
dt_Q9H2X9,drug,drug_4873,1
dt_O00337,drug,drug_596,1
dt_Q9UNQ0,drug,drug_493570,1
dt_Q9UNQ0,drug,drug_445154,1
dt_P08183,drug,drug_60750,1
dt_P41440,drug,drug_135398658,1
dt_Q9UNQ0,drug,drug_208908,1
dt_P08183,drug,drug_2663,1
dt_Q9Y345,drug,drug_750,1
dt_Q9Y6L6,drug,drug_3081361,1
dt_Q9UHI7,drug,drug_54670067,1
dt_P33527,drug,drug_445154,1
dt_Q9UNQ0,drug,drug_6918249,1
dt_Q9UNQ0,drug,drug_5070,1
dt_Q92887,drug,drug_383414,1
dt_Q7Z2H8,drug,drug_3448,1
dt_Q9UNQ0,drug,drug_71188,1
dt_O15438,drug,drug_3348,1
dt_O60669,drug,drug_612,1
dt_Q4U2R8,drug,drug_33255,1
dt_P08183,drug,drug_39765,1
dt_Q9UNQ0,drug,drug_135400182,1
dt_Q9Y6L6,drug,drug_24873435,1
dt_O15245,drug,drug_6000,1
dt_P08183,drug,drug_446155,1
dt_P08183,drug,drug_60854,1
dt_Q8TCC7,drug,drug_11243969,1
dt_O15245,drug,drug_5280360,1
dt_Q16348,drug,drug_91270,1
dt_O94956,drug,drug_6675,1
dt_Q01959,drug,drug_2431,1
dt_O15245,drug,drug_3746,1
dt_P08183,drug,drug_30323,1
dt_Q13621,drug,drug_4873,1
dt_P08183,drug,drug_2443,1
dt_P53985,drug,drug_612,1
dt_O15245,drug,drug_2784,1
dt_P08183,drug,drug_21700,1
dt_Q8TCC7,drug,drug_64987,1
dt_Q9BZV2,drug,drug_4091,1
dt_Q92887,drug,drug_5282452,1
dt_Q9Y6L6,drug,drug_9825919,1
dt_Q9Y6L6,drug,drug_135398735,1
dt_O15245,drug,drug_187,1
dt_Q86YT5,drug,drug_51,1
dt_Q9Y6L6,drug,drug_104865,1
dt_Q8TCC7,drug,drug_6398970,1
dt_O15245,drug,drug_457,1
dt_P08183,drug,drug_71657455,1
dt_O15245,drug,drug_2995,1
dt_Q96FL8,drug,drug_60877,1
dt_Q92887,drug,drug_1775,1
dt_P08183,drug,drug_9881504,1
dt_O15439,drug,drug_445154,1
dt_Q96S37,drug,drug_135398752,1
dt_O15244,drug,drug_305,1
dt_Q9NPD5,drug,drug_5281078,1
dt_Q9UNQ0,drug,drug_3899,1
dt_P08183,drug,drug_3052762,1
dt_P08183,drug,drug_60837,1
dt_Q9Y6L6,drug,drug_5291,1
dt_P08183,drug,drug_3878,1
dt_P08183,drug,drug_5649,1
dt_P08183,drug,drug_5753,1
dt_O15244,drug,drug_11178236,1
dt_O76082,drug,drug_6263,1
dt_O75387,drug,drug_6106,1
dt_O94956,drug,drug_5282451,1
dt_Q6KCM7,drug,drug_1061,1
dt_Q9UNQ0,drug,drug_30323,1
dt_Q9UJS0,drug,drug_33032,1
dt_P08183,drug,drug_6917875,1
dt_P46721,drug,drug_6675,1
dt_P08183,drug,drug_6918155,1
dt_O15439,drug,drug_23700083,1
dt_P33527,drug,drug_124886,1
dt_O95342,drug,drug_23666345,1
dt_O15439,drug,drug_135398658,1
dt_P08183,drug,drug_636397,1
dt_Q9UNQ0,drug,drug_5281078,1
dt_Q9UNQ0,drug,drug_5339,1
dt_P33527,drug,drug_12594,1
dt_Q92887,drug,drug_3255,1
dt_P08183,drug,drug_54677971,1
dt_Q8TCU3,drug,drug_33032,1
dt_Q9NPD5,drug,drug_60846,1
dt_P08183,drug,drug_33613,1
dt_Q8N130,drug,drug_22340838,1
dt_P46059,drug,drug_3749,1
dt_P08183,drug,drug_6442177,1
dt_Q1EHB4,drug,drug_243,1
dt_P08183,drug,drug_104972,1
dt_Q4U2R8,drug,drug_2609,1
dt_O15245,drug,drug_4913,1
dt_P46721,drug,drug_3001028,1
dt_Q9NPD5,drug,drug_4112,1
dt_Q92887,drug,drug_10140,1
dt_Q9NYB5,drug,drug_5280360,1
dt_O94956,drug,drug_3001028,1
dt_O15245,drug,drug_4369359,1
dt_P08183,drug,drug_16220172,1
dt_P08183,drug,drug_5672,1
dt_P48065,drug,drug_750,1
dt_Q53GD3,drug,drug_305,1
dt_P08183,drug,drug_11525740,1
dt_P08183,drug,drug_3310,1
dt_O60669,drug,drug_5280343,1
dt_Q9UNQ0,drug,drug_35370,1
dt_Q8N695,drug,drug_9883933,1
dt_Q6PXP3,drug,drug_5984,1
dt_P46721,drug,drug_4411,1
dt_Q99808,drug,drug_135398508,1
dt_P08183,drug,drug_5279,1
dt_Q9UNQ0,drug,drug_4474,1
dt_Q9UNQ0,drug,drug_446156,1
dt_Q9UBX3,drug,drug_1117,1
dt_Q9NPD5,drug,drug_22624,1
dt_P08183,drug,drug_3151,1
dt_Q9NPD5,drug,drug_443289,1
dt_P13866,drug,drug_108223,1
dt_Q8N370,drug,drug_6140,1
dt_P48029,drug,drug_586,1
dt_O15439,drug,drug_2764,1
dt_P46721,drug,drug_72474,1
dt_Q14973,drug,drug_3001028,1
dt_P08183,drug,drug_5280880,1
dt_O15440,drug,drug_6076,1
dt_Q92887,drug,drug_9833444,1
dt_P08183,drug,drug_65016,1
dt_Q7Z2H8,drug,drug_5665,1
dt_Q9NPD5,drug,drug_104978,1
dt_Q9Y694,drug,drug_36314,1
dt_P08183,drug,drug_23725625,1
dt_O15245,drug,drug_12681891,1
dt_Q96Q91,drug,drug_11409499,0
dt_Q9BRV3,drug,drug_15353,0
dt_Q9BY07,drug,drug_54678486,0
dt_Q9Y2P5,drug,drug_1645,0
dt_P48764,drug,drug_131601,0
dt_Q70HW3,drug,drug_446541,0
dt_Q9BXS9,drug,drug_62115,0
dt_Q15043,drug,drug_11046097,0
dt_Q9NYG8,drug,drug_44566111,0
dt_Q9UBD6,drug,drug_283,0
dt_P12235,drug,drug_24479,0
dt_P07355,drug,drug_66255,0
dt_O15432,drug,drug_441308,0
dt_Q96CQ1,drug,drug_5328135,0
dt_Q9BZV2,drug,drug_6010,0
dt_Q6P1K1,drug,drug_25517,0
dt_Q9UP95,drug,drug_65827,0
dt_P48067,drug,drug_134158085,0
dt_Q9HAB3,drug,drug_50990924,0
dt_P07355,drug,drug_151177,0
dt_Q6P499,drug,drug_21218,0
dt_O00624,drug,drug_5312120,0
dt_Q9NY26,drug,drug_6093170,0
dt_Q86VD7,drug,drug_751,0
dt_Q6YBV0,drug,drug_8722,0
dt_O15439,drug,drug_24380,0
dt_Q9BY10,drug,drug_60712,0
dt_Q96JW4,drug,drug_56840877,0
dt_Q96DW6,drug,drug_11285588,0
dt_O95907,drug,drug_6557,0
dt_P35498,drug,drug_11808,0
dt_Q96BD0,drug,drug_8370,0
dt_Q9UBJ2,drug,drug_9948102,0
dt_P54219,drug,drug_23668479,0
dt_Q9P2U7,drug,drug_49,0
dt_Q8NFH8,drug,drug_8252,0
dt_P48066,drug,drug_91599,0
dt_Q14916,drug,drug_14265450,0
dt_Q14654,drug,drug_91613,0
dt_P19634,drug,drug_281,0
dt_Q08AI6,drug,drug_46224516,0
dt_Q9Y619,drug,drug_53235510,0
dt_P54707,drug,drug_6445562,0
dt_Q8NBS3,drug,drug_11210478,0
dt_Q9NTN3,drug,drug_68019246,0
dt_Q504Y0,drug,drug_308171,0
dt_O95258,drug,drug_7862,0
dt_O43868,drug,drug_53708,0
dt_Q05940,drug,drug_3035842,0
dt_Q96H72,drug,drug_6443767,0
dt_Q9H936,drug,drug_24580,0
dt_P32418,drug,drug_5184,0
dt_Q96N87,drug,drug_9281,0
dt_Q8NCK7,drug,drug_5280378,0
dt_Q3KNW5,drug,drug_3017,0
dt_Q9Y619,drug,drug_1054,0
dt_Q9UGH3,drug,drug_107781,0
dt_Q8NEW0,drug,drug_177352,0
dt_Q99808,drug,drug_9950925,0
dt_Q9NTN3,drug,drug_74002,0
dt_Q9Y6L6,drug,drug_5955,0
dt_Q9BSK2,drug,drug_34364,0
dt_Q96DW6,drug,drug_95609,0
dt_P46721,drug,drug_9298,0
dt_O15431,drug,drug_46213929,0
dt_Q96A46,drug,drug_9994897,0
dt_Q8WWZ4,drug,drug_3800,0
dt_Q13936,drug,drug_3050429,0
dt_A0AV02,drug,drug_40846579,0
dt_Q6NUK1,drug,drug_2007,0
dt_Q8TAD4,drug,drug_15487,0
dt_Q9BQT8,drug,drug_6099959,0
dt_Q695T7,drug,drug_6549,0
